trimId,trim_name
t74994,S 4Motion
t59689,Sport
t54585,4.0T quattro
t68597,2.5i Limited
t27781,Cheyenne Extended Cab
t73078,3.0T quattro Prestige
t59710,SE
t70401,Denali
t51731,SLT-2
t75864,ES
t74052,2.0T quattro Premium Plus
t78000,Livery Fleet
t5049,2 Dr STD Coupe
t23704,GL 2.0L
t32350,AWD
t46569,200h
t57839,SE Sedan
t75446,Limited
t49231,LX
t35123,LX
t67019,Denali
t44859,SE
t83887,Livery
t69134,1500 SLT
t43927,EX-L V6
t82622,2.4L SE
t67640,3.0T quattro Premium Plus
t41027,Limited
t60456,EX-T
t58696,2.5i Premium
t19488,Sport
t8386,2.5 S
t69368,3.8L
t36002,LX
t59685,Special Edition Package
t79090,SEL
t58044,2.0T quattro Premium Plus
t69100,Luxury
t69372,EX
t75201,SEL Sedan
t74844,2.5i Limited
t56681,Grand Touring
t28580,Base
t35255,SEL
t39817,535i xDrive Sedan
t21368,XLT LB
t18303,Base
t67633,3.0T quattro Prestige Sedan
t55265,EcoBoost Premium Coupe RWD
t37881,SE
t75203,Value Edition Sedan
t37899,3.6L Premium
t43816,LX
t69401,HSE Dynamic
t73098,2.0T quattro Premium Plus
t67710,3.0T quattro Premium Plus
t22638,C 230 Sport
t68599,2.5i Touring
t53338,S
t68750,Trailhawk L Plus
t73099,2.0T quattro Premium
t29689,Touring LWB
t17846,XLE
t16102,430 RWD
t30456,XLT V6
t47224,i Touring Hatchback
t66938,Limited Sedan
t68622,2.5i Limited
t82971,MAX Limited
t75539,Premiere Livery
t67489,SL 450
t76676,2.0L SE
t74774,XLE
t68099,AWD
t35765,2.5 X Limited
t26712,3.5 SE
t73182,2.0L SE Plus
t31968,S Convertible
t74951,Turbo
t43444,SE
t73337,SVT Raptor SuperCrew
t53455,GLS
t42122,350
t6046,EX
t31764,3.6L RWD
t22727,E 320 4MATIC
t57118,S
t36451,SL
t57833,Coupe
t67248,Sahara
t73218,SL
t67651,2.0T quattro Premium
t77579,2.0T Autobahn 4-Door with Performance Package
t37126,S Krom Edition
t83886,Livery
t54753,1.6 S
t75200,SE Sedan
t59188,S 4Motion
t74113,4.0T quattro Premium Plus Sedan
t55057,EX
t29619,Limited
t53892,Limited Sedan
t3813,ESC Coupe
t44005,2.5 SL
t58700,2.5i Premium
t76580,GLC AMG 63 4MATIC
t5466,K1500
t58804,328i xDrive Sedan
t53625,SH-AWD with Technology and Entertainment Package
t74055,3.0T quattro Prestige
t18609,2 Dr STD Standard Cab LB
t70252,2.0T quattro Premium
t49249,2.5i Premium
t22407,ST Quad Cab
t66977,Hatchback
t10057,LX
t82701,GLC 300 4MATIC
t72970,EX-L with Navigation and RES
t75340,SLT
t65651,2.0T
t55387,2.0 TDI Premium Sedan
t70115,Ultimate
t30024,2.7L GLS
t36086,EX
t24362,Limited
t40156,C 300 Sport 4MATIC
t33489,AWD
t18290,4 Door
t53866,LX
t75199,Limited Sedan
t35965,GLS Sedan
t52960,AWD
t38488,i Touring
t83968,SE
t67359,XLE
t70116,Premium
t83331,E 300 Sedan RWD
t57986,2.0L SE
t35930,2.0T quattro Premium
t32133,Limited V6
t82857,Titanium
t49031,EX
t67142,Limited
t42984,SX
t47087,3.2 quattro Premium Plus Coupe
t32010,GLS Sedan
t76332,2.5 SV
t41910,Crew
t55579,328i Sedan RWD
t2701,Wagon RWD
t72983,3.0T quattro Premium Plus Coupe
t34826,2.0T quattro Cabriolet
t35769,EX
t53734,SE Sedan
t67346,Livery Fleet
t85685,SE Sedan
t86414,SE
t69685,Sahara
t69428,R-Line
t69510,350
t67631,2.0T quattro Premium Sedan
t74766,LE
t44957,Sport
t25088,GLS Sedan
t86415,SE
t3910,C RWD
t35929,2.0T quattro Premium Sedan
t40758,Convertible
t40114,Lariat SuperCrew 6.5ft Bed
t40566,LTZ Sedan
t65963,2.0T quattro Premium Sedan
t35338,I4 Premier
t56949,LX
t33371,ES
t75633,EX
t67164,C AMG 43 Coupe
t40300,Outback Sport
t74086,2.0T quattro Premium Sedan
t55401,Cargo XLT LWB with Rear Cargo Doors
t73271,Value Edition
t52297,LS
t67465,LS
t9959,2
t76393,LE
t55212,2.0T quattro Premium Plus
t80275,SE
t39643,330Ci Convertible RWD
t74062,2.0T quattro Premium Sedan
t83524,SEL Sedan
t69348,SEL 4Motion
t64443,North
t40181,SR5 Ext. Cab
t38422,LX
t74054,3.0T quattro Premium Plus
t53911,Premium
t26029,V6 RWD
t32097,SEL
t67307,Gran Coupe RWD
t65889,SL
t57463,LX
t89228,LE
t83206,R/T Scat Pack RWD
t86736,SEL Sedan
t67650,2.0T quattro Prestige
t74153,2.0T quattro Coupe
t70078,Work Truck Extended Cab LB RWD
t18081,Limited V6
t57709,xDrive28i
t78798,Reserve
t58150,2LT
t68658,SE
t40273,SH-AWD with Technology and Entertainment Package
t92283,LE
t84837,2500 170 High Roof Extended RWD
t74087,2.0T quattro Premium Plus Sedan
t58908,Sport
t35944,EX-L
t58812,335i xDrive
t67703,4.0T quattro Prestige Sedan
t58806,328i xDrive Wagon
t56783,XLE Premium 7-Passenger
t70414,Denali
t42840,EX-L with DVD
t32023,3.2 quattro Sedan
t76499,S
t53677,GS 4-Door Hatchback
t73635,3.0t Sport Coupe
t42046,LE 8-Passenger V6
t29632,Special Edition
t69557,3.0t Premium Coupe RWD
t24924,3.2 quattro Wagon
t68982,Limited
t83354,L Select
t18087,Limited V6
t38852,Grand Touring
t42814,Touring
t70043,Limited
t30777,6-Speed
t75448,SE
t69345,2.0T GLI
t41780,EX with Navigation
t34040,S 550 4MATIC
t87250,Titanium
t82568,5.0L Ultimate
t38679,2.0 SR
t67665,Coupe
t41158,3.0T quattro Premium Sedan
t72980,2.0T quattro Premium
t73386,XLT
t30239,s Touring
t41012,Turbo
t55131,SE Sedan
t67296,650i xDrive Coupe
t35943,EX
t56275,Base
t56201,LS Hatchback
t74094,3.0T quattro Premium Plus Sedan
t66220,Titanium
t36235,Limited Convertible
t85568,Titanium
t78064,Limited with Lime Accent
t77091,Pro Livery
t62099,2.0i Touring Wagon
t18045,S
t27963,XLE
t53452,SE
t6596,x Sedan
t85565,SE
t40409,Luxury
t16081,AWD
t85275,A 220 Sedan
t12109,LX
t68934,2.0T quattro Premium Plus
t85684,Value Edition Sedan
t85567,Titanium
t72973,Touring
t44819,GLS
t1565,1.8T 225hp quattro Coupe
t36452,SL
t55295,LX
t37123,Limited Edition
t59659,SV
t43245,2.5i Premium
t85566,SES
t79287,1.4T R-Line
t74093,2.0T quattro Premium Plus Sedan
t18368,LE
t77849,SE
t85712,SEL
t39502,T5
t73254,GT Coupe RWD
t70182,SRT Hellcat RWD
t92972,LE
t51778,3.0 TDI quattro Premium Plus
t72371,LX
t32247,Double Cab V6 LB
t75450,Sport
t16079,AWD
t36455,1.8 S
t55916,ML 350 4MATIC
t35941,LX
t74095,3.0T quattro Prestige Sedan
t30059,Base V6
t81822,King Ranch SuperCrew
t55029,SV
t56675,XLE
t78388,XLT SuperCab LB
t81826,Lariat SuperCrew
t37044,LX
t35817,FWD with Technology Package
t58480,AWD
t29693,Supercharged
t38584,DX-VP
t76329,2.5 S
t40760,Sport GT S
t74500,2.0T
t73359,XLT SuperCrew
t41153,2.0T quattro Premium Coupe
t73333,Platinum SuperCrew
t80288,XLE
t69716,SE
t37905,3.6L Premium
t53297,EX-L with DVD
t73191,530e iPerformance Sedan RWD
t69643,XLT SuperCrew LB
t32306,Base
t73216,SV
t84790,SE
t39562,Sport Sedan
t70289,E 400 4MATIC Wagon
t76574,SV
t83703,S
t89074,FWD
t53052,XLT SuperCrew
t82575,Coupe RWD
t41404,2.0T quattro Premium Plus Roadster
t51938,Premium
t73100,3.0T quattro Prestige
t8508,SL
t44093,AWD with Technology Package
t69990,Sport S
t23315,Convertible RWD
t67935,Lariat Crew Cab
t44406,3.0T quattro Prestige Sedan
t47089,Turbo
t82272,3.0T quattro Prestige Sedan
t93940,SE
t6235,LX
t35551,Platinum
t57337,F Sport
t8665,GLE
t70242,Select
t67630,2.0T quattro Premium Plus Sedan
t75285,Luxury
t7518,i
t74100,2.0T quattro Premium Plus
t49289,ES
t80695,250 LWB RWD with Sliding Passenger-Side Door
t35549,Titanium
t70274,V6 HSE
t82901,V8
t57266,V8 SVR
t75414,Touring Hatchback
t32177,2.7L GLS
t73646,FWD
t69333,2.0T S 4-Door
t56912,EX-L
t54416,2.5i Premium
t38511,EX
t16000,300
t24842,Sport
t56054,Limited
t31518,2.5 SL
t69475,SEL
t74159,3.3T Sport
t69024,C 300 Cabriolet
t70251,2.0T quattro Premium Plus
t89572,G AMG 63 4MATIC
t39325,Base
t75604,XLE
t83092,C 300 4MATIC
t75740,W12 Onyx Edition
t87010,SEL
t58371,XLT SuperCrew LB
t52794,i Touring Hatchback
t24952,3.2 quattro Sedan
t77516,2.0L SEL
t73101,3.0T quattro Premium Plus
t4233,SXT Sedan
t67733,L Select
t73074,2.0T quattro Premium
t33684,XLT
t75411,Sport
t65660,2.4L
t45445,SE
t53495,Limited
t88879,SE
t69094,Sedan RWD
t84103,330i Sedan RWD
t33583,EX
t89236,LE
t33830,SE
t43103,Eco-Sport
t69034,GLC 300
t85855,SEL
t37575,325i Sedan RWD
t85857,SE
t73866,S
t93938,SEL
t10025,Z06 Coupe RWD
t32670,LE
t68986,1.6T Eco
t87601,SEL
t78969,GT Coupe RWD
t40505,Denali
t85687,Sport Sedan
t30703,4.4i
t24909,3.6 quattro Premium
t87034,Limited
t76319,SL
t85170,L 7-Passenger
t51336,Titanium
t55983,GLS
t86515,AWD
t57696,650i Coupe RWD
t44428,1LT
t57720,SEL
t88874,LE
t74107,quattro V10 Coupe
t53440,AWD
t43487,SEL
t58502,SLE2
t44769,Big Horn Quad Cab
t41309,2.7T quattro Sedan
t23652,2.5L
t75575,E 300 Sedan RWD
t89527,Touring 7-Seat
t66985,LX
t57334,CLA 250
t67068,Premiere
t85912,Competition
t87600,SE
t82185,xDrive50i
t56001,LX
t46996,EX-L
t90136,XLE
t82434,530e iPerformance Sedan RWD
t75155,350
t6013,EX
t67859,2.0T EX
t75369,M40i
t55153,SRT
t89946,Blue
t36248,GS 2-Door Hatchback
t73149,Limited
t69546,Sport
t69545,Sport Touring
t39474,x
t84094,xDrive40i
t33656,2LT
t74037,C 300 Luxury 4MATIC
t93596,T5 Momentum
t35051,350
t73869,SEL
t73733,T6 Momentum
t59759,S AMG 63
t56467,2015.5 T6
t86458,AWD
t75193,xDrive40e iPerformance
t42261,EX-L V6
t79280,Cross Country T5
t66990,Select
t85581,T5 Momentum
t78554,1.6T Eco with Beige Seats
t87092,SRT
t85132,T5 Momentum
t45487,EX-L
t88091,SEL Plus
t90163,SE
t34458,LX
t67188,Sahara
t85573,Cross Country T5
t93593,T5 Inscription
t66992,Reserve
t75377,Touring L Plus
t73281,2017.5 SL
t75312,R/T Scat Pack RWD
t68324,LE
t88207,GLS 450 4MATIC
t60460,LX
t57992,1.6T Sport
t44011,SE
t57075,S
t75499,RWD
t70428,Denali
t76409,Si
t79493,T6 Momentum
t93594,T5 R-Design
t53183,Limited CrewMax 5.7L FFV
t63249,2.5 S
t65638,2.4L
t83007,Limited
t53602,X
t85913,Competition
t70243,Select
t77736,AWD
t89101,Limited
t77851,SEL
t52213,Sport
t75191,xDrive35d
t93995,SE
t35497,GXP
t42499,SV
t68558,T5 Inscription
t69618,Lariat SuperCrew
t67334,AWD with Advance Package
t69725,SHO
t54793,SLE2
t55332,4S
t85121,T6 Momentum
t32862,AWD
t68590,T6 Dynamic
t54358,Touring
t87580,C AMG 63 S Coupe RWD
t87604,Value
t53532,AWD
t75654,Reserve
t6008,LX
t69548,LX
t75591,GLE 550e 4MATIC
t41920,SE RWD
t73656,High Country
t82197,Turbo
t68589,T6 Inscription
t84092,CLS AMG 53 S 4MATIC
t94003,Value
t68556,T5 Dynamic
t42669,Work Truck
t83483,SE
t22603,C 230 Supercharged Hatchback
t93585,T6 R-Design
t82819,AWD
t69488,EX-L
t73202,740i RWD
t67480,2.0T Ultimate
t88807,AWD
t86094,SE
t43203,FX4 SuperCrew
t82924,SE
t82271,3.0T quattro Premium Plus Sedan
t15916,Laredo
t59912,SE 4-Door Hatchback
t75343,E AMG 63 S 4MATIC Sedan
t43422,One
t74965,GT
t57677,Maybach S 600
t58251,EX
t75434,T5 Inscription
t85564,SE
t68168,2.0t Premium
t93581,T6 Inscription
t86513,Reserve I
t46480,Lariat SuperCrew
t74916,Denali Crew Cab
t37814,XLT
t82442,M40i
t85604,T5 Momentum
t58866,2500 RWD
t41314,3.0T quattro Prestige Sedan
t82577,AWD
t94204,LE
t69541,XLT SuperCab
t49323,GLS
t83378,GLE AMG 63 4MATIC S Coupe
t73752,LE
t53678,GLS Sedan
t55436,SE
t69407,FWD
t74765,LE
t73968,xDrive50i
t82578,Competition
t43459,SEL
t59001,SE
t73845,SE
t45531,2.0i Sport Premium Hatchback
t89736,SEL Plus
t41164,2.0T quattro Premium Plus
t67983,EcoBoost Coupe RWD
t67180,Sport
t74887,Work Truck Extended Cab LB RWD
t85465,750i xDrive
t67976,Limited
t85580,T5 Inscription
t93486,Coupe RWD
t84711,Touring
t83365,350
t75041,2.0T Ultimate
t68209,3.7
t67339,Touring L Plus
t73355,XLT SuperCab
t65828,SRT
t44110,SV
t66988,Premiere
t79438,RST Crew Cab
t68803,Tradesman Crew Cab
t73744,Touring Plus
t85107,GLE 350 4MATIC
t68360,TRD Off Road V6 Double Cab
t84093,xDrive50i
t83858,2.0T Advanced
t55331,GTS
t68560,T5 Inscription Platinum
t64542,Overland
t57236,Sport 4-Door Hatchback
t85277,53 Sedan 4MATIC
t75480,M240i xDrive Convertible
t93600,T6 Momentum
t78361,2.0T Sport with Black Leather Interior
t73593,Platinum
t55392,SE
t68222,SV V6 Crew Cab
t67033,GTS
t39015,Convertible
t75500,Sedan RWD
t69641,XLT SuperCrew
t78155,Coupe
t59931,Sport
t59007,S
t69032,G AMG 63
t41649,Overland
t68095,AWD
t83523,SE Sedan
t59788,XLE
t78889,LE
t82273,3.0T quattro Premium Plus
t67991,Select
t60225,AWD
t46988,Touring
t45326,T5 Platinum
t85584,T6 Momentum
t75451,2.0T Sport
t36035,EX-L
t22735,G 500
t70426,Denali
t83215,460 Luxury
t57433,2.0T quattro Premium Plus Sedan
t67308,Coupe RWD
t86348,ZR2 Crew Cab
t64527,Islander
t57974,S
t67966,S RWD
t78053,1.8T SE 4-Door
t36200,Premium
t70144,C
t58556,T5 Platinum
t73702,T5 Momentum
t67555,3.6L Premium Luxury
t72375,EX-L
t75644,EX
t55171,Sport
t83127,3.0T quattro Premium Plus
t89231,XLE
t44026,1LT
t67057,SE
t69713,SEL
t78382,XLT Crew Cab LB
t83329,CLS 450 4MATIC
t85022,Competition RWD
t84312,Limited
t16129,2 Dr LSC Coupe
t72924,3.0T quattro Prestige Sedan
t86460,Reserve
t74398,LTZ Crew Cab
t60052,GLA 250 4MATIC
t81830,Platinum SuperCrew
t83973,SEL
t50833,xDrive28i
t56009,2500 RWD
t85108,GLE 450 4MATIC
t32089,SE
t83801,Altitude
t54889,LS
t35351,LE
t57760,250 3dr LWB Medium Roof with Sliding Passenger Side Door
t76017,XLE 8-Passenger
t69666,SE 4-Door Hatchback
t68991,1.6T Limited
t69030,CLS AMG 63 S
t84736,S
t56486,S Plus
t56181,S
t67861,EX V6
t54739,T6 Premier Plus
t55145,Summit
t86735,SE Sedan
t51865,R/T
t42253,LX
t82698,GLC AMG 63 4MATIC
t83377,GLE AMG 43 4MATIC Coupe
t68353,SR5 V6 Double Cab RWD
t86416,SEL
t54441,AWD
t44582,LTZ Black Diamond Edition
t83247,Citadel Anodized Platinum
t88805,Reserve
t35733,XLT
t85711,SE
t74934,Latitude
t39644,325xi Wagon
t82840,SRT Hellcat RWD
t82567,3.8L
t85688,Limited Sedan
t70258,V8 Autobiography LWB
t86509,SEL
t68386,T6 Momentum
t80268,SR5 Premium
t67855,SLT Crew Cab
t93599,T5 Inscription
t73384,Sport
t54886,2LT
t85034,Cargo XL with Rear Cargo Doors
t65649,2.4L
t57125,2.0i Sport Limited Hatchback
t82930,GT
t56487,L
t82773,SXT RWD
t87602,Sport
t57569,SE
t66968,SE
t70041,Latitude
t78401,Platinum Crew Cab
t93997,SEL
t45011,SXT
t76627,2.0T LT
t75979,SE Plus
t79443,Denali Crew Cab
t44031,F Sport
t4188,Club Cab
t79490,T5 Momentum
t44608,SLE Ext. Cab SB
t56801,2015.5 T5 Premier
t67137,Base
t80489,Denali
t57726,S
t66954,EX-L V6
t52996,EX-L
t85899,SEL
t79294,T5 Momentum
t68744,Limited
t87598,Limited
t74775,Adventure
t46542,Limited V6
t75393,SRT
t87249,SE
t46989,Touring
t75145,Sport
t83397,S
t68370,Limited
t60020,R/T Scat Pack RWD
t69691,Limited LT
t87038,Ultimate
t85204,Denali Crew Cab
t37280,LTZ
t85583,T6 Inscription
t74970,R/T Shaker RWD
t46491,FX4 SuperCrew
t83696,Sport S
t88875,SE
t89948,SEL
t86091,SE
t41657,Sport
t85101,Reserve
t85496,LT
t75723,LE Plus
t39365,SV V6 King Cab
t55264,GT Premium Coupe RWD
t72490,LS
t68669,GT
t53658,FWD
t77846,Rebel Quad Cab
t59055,Sport Crew Cab LB
t43491,Limited
t85576,Cross Country T6
t35276,AWD
t88272,Reserve
t59967,1794 CrewMax 5.7L
t35423,Luxury
t93602,T6 Inscription
t93999,Sport
t36105,S
t52258,SXT
t93609,T5 Momentum
t53524,SEL
t54860,SE
t44225,Z16 Grand Sport 1LT Coupe RWD
t67895,Platinum Crew Cab
t60130,SXT
t49316,Base
t88274,AWD
t93612,T6 Momentum 6-Passenger
t58681,SXT
t58512,Sport
t44504,Sport
t58906,Latitude
t73327,Lariat SuperCrew
t86839,2.4L SE
t58985,Sedan
t88804,Black Label
t67282,20d Premium
t70177,SXT Plus RWD
t73862,SEL
t85128,T6 Inscription
t85596,T6 Momentum 6-Passenger
t75441,SE
t38752,Sport
t68117,2.5 SV
t93993,Limited
t68152,XLE
t57271,R/T RWD
t32238,Access Cab
t55590,SLT Crew Cab
t89238,XLE
t67926,Platinum Crew Cab LB DRW
t89363,ES
t58129,Premium
t49167,Sport
t86840,2.4L SEL
t72701,Cooper S ALL4
t67026,SLT-1
t89360,GT
t49317,+
t35133,GLK 350 4MATIC
t73489,Big Horn Crew Cab
t73872,Titanium
t86456,Grand Touring
t51858,Leather
t74701,SLT-1
t85594,T6 Inscription 6-Passenger
t60121,SRT Hellcat RWD
t75714,Four
t67228,Sahara
t87603,Ultimate
t54795,SLE1
t56150,V6 SH-AWD with Advance Package
t52641,SL
t58487,1SV
t69624,Platinum SuperCrew
t57579,Touring
t73331,Limited SuperCrew
t78965,EcoBoost Convertible RWD
t56821,LE Mobility 7-Passenger
t69132,1500 SLE
t88250,Reserve
t88255,L Reserve RWD
t73240,3.0T quattro Premium Plus Cabriolet
t74501,2.4L
t78030,XLE Premium
t80274,LE
t53180,Limited Double Cab 5.7L
t67628,3.0T quattro Competition Prestige Sedan
t54772,LS
t77811,Laramie Crew Cab LB
t93607,T6 Inscription 7-Passenger
t42255,EX-L V6
t75325,SXT
t74840,SRT
t88046,GT RWD
t67224,70th Anniversary
t38710,EX-L
t85099,Black Label
t35504,1LT
t69722,SEL
t47271,SV
t56121,1LT Sedan
t41382,SEL
t85689,Eco Sedan
t93606,T6 Inscription 6-Passenger
t67857,SLT Double Cab
t68172,3.0t Premium
t52758,LS Fleet
t75402,+
t89947,Limited
t70169,R/T RWD
t55239,American Value Package
t79728,ES
t54449,150 3dr SWB Low Roof with 60/40 Side Passenger Doors
t83172,Black Label
t88248,Black Label
t44735,SLT Quad Cab
t54359,Touring
t68166,2.0t
t80704,350 XLT LWB RWD with Sliding Passenger-Side Door
t52227,SE
t89684,Denim
t84953,Rubicon Crew Cab
t70184,SE RWD
t85859,Limited
t68584,SV
t79436,LT Trail Boss Crew Cab
t36120,SLE1
t69483,EX-L with Nav
t85779,SLE
t82954,Titanium
t55261,EcoBoost Coupe RWD
t57220,3.7 Premium
t55215,3.0T quattro Premium
t56194,535i xDrive Sedan
t92525,Blue
t36397,xDrive30i
t59551,XLE
t79729,LE
t74477,Roadster
t67204,Altitude Edition
t94222,H Plug-in Recharge Inscription eAWD
t65619,2.4L
t94009,Recharge Inscription 7-Passenger eAWD
t60053,GLA AMG 45
t52600,Express Crew Cab
t49264,LX V6
t41582,S
t87156,Touring L Plus
t85775,SLE
t37352,2.0T quattro Premium Plus
t75506,1.5T EX
t56168,G AMG 63
t83663,SLT Cargo Van
t87158,L
t86455,Black Label Grand Touring
t83522,Limited Sedan
t90170,S RWD
t49714,EX
t68103,3.0L
t68660,GT
t41247,Touring-L
t36350,XL SuperCrew
t53178,Platinum CrewMax 5.7L
t56580,Limited
t73703,T5 Inscription
t90151,Touring
t90123,SXT RWD
t59702,SE
t85776,SLT
t76108,3500 LT Extended RWD
t43500,SEL
t75553,Select
t37392,535i Sedan RWD
t75562,Reserve
t40436,2LT
t82545,T6 Momentum
t40057,Sport
t89942,Limited
t70239,Premiere
t86838,2.4L Limited
t59109,V8 Supercharged
t85907,FWD
t77831,Big Horn Crew Cab
t57180,SE
t83012,SRT
t86714,SLE
t87739,XLT SuperCrew
t84490,Limited
t88817,SR V6 Double Cab
t42930,Sport
t69091,Alpina B7 xDrive
t83134,T5 Momentum 5-Passenger
t74798,SR Double Cab 4.6L
t69377,EX-T
t86879,2500 RWD
t93944,Limited
t93942,Ultimate
t46549,Plus V6
t67435,SLE2
t39123,LT Crew Cab
t49182,Sport
t44449,American Value Package
t67177,Rubicon
t26755,S
t33713,XR
t83855,Ultimate
t84491,Ultimate
t85563,S
t33446,530xi Wagon
t23302,3.0i
t57812,EX
t42778,Touring
t32008,GLS Sedan
t11050,LS
t78720,Preferred
t55138,Trailhawk
t90137,L
t87042,Ultimate
t86367,SLT Crew Cab
t84793,FWD
t36076,Limited
t17854,LE
t37252,SEL
t93974,Ultimate
t41722,SE
t41731,Base
t67341,Touring
t30429,LE V6
t21014,XLT SuperCab SB
t86365,Denali Crew Cab
t9431,Base
t60029,SLT Crew Cab
t40130,Limited
t68771,SRT
t16864,GT2
t87980,SE
t57260,SL
t76565,SL
t26411,LS
t68344,SR I4 Access Cab
t68952,LS Fleet
t67222,Rubicon
t22380,SLT Quad Cab
t39871,2.0T quattro Special Edition Sedan
t58373,XLT SuperCrew
t42595,1LT
t43753,Limited Sedan
t82975,Altitude
t90118,R/T Scat Pack RWD
t86713,Denali
t73315,Blue Hatchback
t53456,GLS
t34160,2.5 S
t6020,LX
t73473,Sport Crew Cab LB
t69355,340i xDrive Sedan
t42899,EX-L with DVD
t82992,Limited
t90115,GT RWD
t55080,AWD
t44993,S 550 4MATIC
t91095,SE
t87456,SE
t40394,SEL
t33701,SH-AWD with CMBS
t74974,SXT RWD
t54887,1LT
t76556,LP 580-2 Coupe RWD
t32178,2.7L GLS
t86396,SLE Crew Cab
t56441,Double Cab V6 LB
t39691,EX-L
t72930,SES
t68661,Crossroad Plus
t49590,SV Crew Cab
t38991,i Sport
t76407,LX
t36034,EX-L
t94001,Ultimate
t59705,Touring
t37869,2.5i Limited
t69505,Limited RWD
t85562,S
t55340,Wolfsburg Edition
t55146,Overland
t82277,#NAME?
t31918,LT Sedan
t56068,328i xDrive
t83316,Limited
t86397,SLT Crew Cab
t42264,EX
t43540,3.2 Premier Plus
t37558,325xi Sedan
t73990,P250 R-Dynamic SE
t75082,Turbo
t52980,2.5 S
t86413,S
t85048,Cargo XL LWB with Rear Cargo Doors
t5995,EX
t68749,Trailhawk
t73230,Limited
t68176,Red Sport 400
t45102,x
t16141,Signature
t37322,Limited
t34126,quattro Cabriolet
t86092,SEL
t58514,Limited
t66971,Sport
t40609,GLS Sedan
t29686,FWD
t35734,XLT
t65849,XD PRO-4X Crew Cab
t89380,1.4T SEL
t39246,Work Truck RWD
t73870,SEL
t68521,SL
t34083,SL
t49221,FWD
t82855,Titanium
t36061,Off Road
t79076,SLE
t59178,1.8T Sport
t58668,LS
t73211,Coupe RWD
t89881,2.0T SE
t89319,S 4Motion
t41905,SE
t43233,2.5i Premium
t74011,V6 SH-AWD with Technology and A-Spec Package
t68633,LS
t87494,2.0T SEL
t76438,1.4T Wolfsburg Edition
t83841,SE 4Motion
t56175,TDI SE with Connectivity
t30166,ZX3 SE
t10894,LT
t67114,Overland
t60740,3.8
t82867,FWD
t31963,SL
t15890,Laredo
t84317,XLE
t78475,V6 GLS
t69404,HSE Dynamic Convertible
t89378,1.4T S
t78963,V6 A-Spec SH-AWD with Technology Package
t78037,LE
t73419,Express Quad Cab
t77884,Latitude Plus
t16069,AWD
t33867,SE
t90966,1.4T Comfortline
t11970,SEL
t89693,Classic SLT Crew Cab
t32176,V6 SE
t86938,Limited Crew Cab LB
t68101,S Q4 3.0L
t56914,EX
t42893,EX-L with DVD
t83150,Classic Big Horn Crew Cab
t5334,4 Dr SLT SUV
t31895,2.0T quattro
t90133,LE
t30292,LX Coupe
t42818,EX-L
t85624,LE Hatchback
t68055,Sport SE
t29527,4 Dr EX-L 4X4
t35082,328i Sedan RWD
t67655,AWD
t23854,3.6L 4Motion
t40125,70th Anniversary
t88823,SR5 V6 Double Cab
t56869,AWD
t69037,S AMG 63
t69478,Titanium
t89377,1.4T R-Line
t4324,RWD
t45533,2.0i Premium Hatchback
t2891,AWD
